,SHORT_URL,DESTINATION_URL
,https://xfin.tv/2A0DjYD,https://www.xfinity.com/stream/entity/7425275397546512112?utm_source=wtwemail&utm_medium=20200605thehighnote&utm_campaign=tvsend
